"Year","Month","Date","Season","State","Region","Primary_mode","Setting","Setting_group","Etiology","Etiology_group","IFSAC_category","Food_vehicle","Water_exposure","Water_type","Water_type_group","Animal_type","Animal_type_group","Illnesses","Hospitalizations","Deaths","Hospitalizations_std","Deaths_std","Illnesses_std","Hosp_per_ill","Death_per_ill","Food_vehicle_missing","Water_exposure_missing","is_food_related","is_water_related","is_animal_related"
2002,6,"2002-06","Summer","Iowa","Midwest","Food","Private home/residence","Home/Residential","Norovirus Genogroup I","Norovirus","Multiple","dips, unspecified;chips, unspecified",NA,NA,"Other",NA,"Other/Unknown",18,0,0,-0.184606023516803,-0.0910801876596986,-0.0097491261290724,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Illinois","Midwest","Food","Private home/residence","Home/Residential","Escherichia coli, Shiga toxin-producing","Other","Other","ice, unspecified",NA,NA,"Other",NA,"Other/Unknown",4,3,0,0.585008094020837,-0.0910801876596986,-0.0186981693772053,0.75,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Nevada","West","Food","Restaurant: Other","Food Service","Norovirus Genogroup I","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",24,0,0,-0.184606023516803,-0.0910801876596986,-0.00591382187987257,0,0,"Missing","Missing",1,0,0
2002,6,"2002-06","Summer","Florida","South","Food","Restaurant: Other","Food Service","Staphylococcus aureus","Staphylococcus","Crustaceans","shrimp, steamed",NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Florida","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Multiple","sandwich, beef",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Alabama","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Multiple","milkshake",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Tennessee","South","Food","Restaurant: Other","Food Service","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",24,1,0,0.0719320156624101,-0.0910801876596986,-0.00591382187987257,0.0416666666666667,0,"Missing","Missing",1,0,0
2002,6,"2002-06","Summer","Florida","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Beef","steak, sirloin",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Illinois","Midwest","Food","Caterer;Private home/residence","Food Service","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",17,0,0,-0.184606023516803,-0.0910801876596986,-0.010388343503939,0,0,"Missing","Missing",1,0,0
2002,6,"2002-06","Summer","Illinois","Midwest","Food","Other","Other","Norovirus Genogroup II","Norovirus","Multiple","ice cream, unspecified",NA,NA,"Other",NA,"Other/Unknown",10,0,0,-0.184606023516803,-0.0910801876596986,-0.0148628651280055,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Illinois","Midwest","Food","Restaurant: Other","Food Service","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",19,3,0,0.585008094020837,-0.0910801876596986,-0.00910990875420576,0.157894736842105,0,"Missing","Missing",1,0,0
2002,6,"2002-06","Summer","Florida","South","Food","Restaurant: Other","Food Service","Shigella sonnei","Other","Multiple","shrimp, fried;house salad",NA,NA,"Other",NA,"Other/Unknown",2,1,0,0.0719320156624101,-0.0910801876596986,-0.0199766041269386,0.5,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Maryland","South","Food","Restaurant: Other","Food Service","Unknown","Unknown",NA,"ethnic dessert, unspecified",NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Minnesota","Midwest","Food","Restaurant: Other","Food Service","Norovirus Genogroup I","Norovirus","Turkey","turkey, other",NA,NA,"Other",NA,"Other/Unknown",18,0,0,-0.184606023516803,-0.0910801876596986,-0.0097491261290724,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","New York","Northeast","Food","Unknown","Unknown","Norovirus Genogroup I","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",11,0,0,-0.184606023516803,-0.0910801876596986,-0.0142236477531389,0,0,"Missing","Missing",1,0,0
2002,6,"2002-06","Summer","District of Columbia","South","Food","Grocery store/bakery/deli/convenience store","Food Service","Unknown","Unknown","Fruits","watermelon;strawberries",NA,NA,"Other",NA,"Other/Unknown",11,0,0,-0.184606023516803,-0.0910801876596986,-0.0142236477531389,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Tennessee","South","Food","Restaurant: Other","Food Service","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",178,22,1,5.45923083842589,2.34819422395872,0.0925256538495898,0.123595505617978,0.00561797752808989,"Missing","Missing",1,0,0
2002,6,"2002-06","Summer","Florida","South","Food","Restaurant: Other","Food Service","Bacillus cereus","Other","Grains-beans","rice, white",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Illinois","Midwest","Food","Restaurant: Other","Food Service","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Missing","Missing",1,0,0
2002,6,"2002-06","Summer","Tennessee","South","Food","Restaurant: Other","Food Service","Salmonella enterica","Salmonella","N/A","salsa, unspecified",NA,NA,"Other",NA,"Other/Unknown",16,0,0,-0.184606023516803,-0.0910801876596986,-0.0110275608788057,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Arizona","West","Food","Long-term care/nursing home/assisted living facility","Healthcare","Norovirus Genogroup I","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",35,0,0,-0.184606023516803,-0.0910801876596986,0.00111756924366046,0,0,"Missing","Missing",1,0,0
2002,6,"2002-06","Summer","New York","Northeast","Food","Banquet Facility (food prepared and served on-site)","Other","Salmonella enterica","Salmonella",NA,"multiple foods",NA,NA,"Other",NA,"Other/Unknown",146,7,0,1.61116025073769,-0.0910801876596986,0.0720706978538574,0.0479452054794521,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Florida","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Multiple","soup, potato",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Florida","South","Food","Restaurant: Other","Food Service","Staphylococcus aureus","Staphylococcus","Root/Underground","french fries",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Wisconsin","Midwest","Food","Restaurant: Other","Food Service","Scombroid toxin","Other","Fish","yellowfin tuna",NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Alabama","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Beef","ground beef, cheeseburger",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Alabama","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Beef","ground beef, hamburger",NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Florida","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Beef","ground beef, cheeseburger",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Maryland","South","Food","Restaurant: Other","Food Service","Staphylococcus aureus","Staphylococcus","Multiple","sandwich, deli",NA,NA,"Other",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Kansas","Midwest","Food","Restaurant: Other","Food Service","Staphylococcus aureus","Staphylococcus","Multiple","taco, beef",NA,NA,"Other",NA,"Other/Unknown",5,3,0,0.585008094020837,-0.0910801876596986,-0.0180589520023387,0.6,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Wisconsin","Midwest","Food","Grocery store/bakery/deli/convenience store;Other","Food Service","Clostridium perfringens","Clostridium","Beef","roast beef, other",NA,NA,"Other",NA,"Other/Unknown",13,0,0,-0.184606023516803,-0.0910801876596986,-0.0129452130034056,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Alabama","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Mollusks","scallops, unspecified",NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Present","Missing",1,0,0
2002,6,"2002-06","Summer","Colorado","West","Food","Caterer","Food Service","Clostridium perfringens","Clostridium","Beef","roast beef, other",NA,NA,"Other",NA,"Other/Unknown",50,0,0,-0.184606023516803,-0.0910801876596986,0.01070582986666,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Maryland","South","Food","Restaurant: Other","Food Service","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",11,2,0,0.328470054841623,-0.0910801876596986,-0.0142236477531389,0.181818181818182,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Illinois","Midwest","Food","Restaurant: Other","Food Service","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",5,0,0,-0.184606023516803,-0.0910801876596986,-0.0180589520023387,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Illinois","Midwest","Food","Restaurant: Other","Food Service","Unknown","Unknown","Pork","pork, other",NA,NA,"Other",NA,"Other/Unknown",24,1,0,0.0719320156624101,-0.0910801876596986,-0.00591382187987257,0.0416666666666667,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Florida","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Multiple","chicken, fried",NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Florida","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Multiple","soup, clam chowder",NA,NA,"Other",NA,"Other/Unknown",2,1,0,0.0719320156624101,-0.0910801876596986,-0.0199766041269386,0.5,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Wisconsin","Midwest","Food","Restaurant: Other","Food Service","Salmonella enterica","Salmonella","Multiple","sandwich, unspecified",NA,NA,"Other",NA,"Other/Unknown",10,0,0,-0.184606023516803,-0.0910801876596986,-0.0148628651280055,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Minnesota","Midwest","Food","Restaurant: Other","Food Service","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",20,1,0,0.0719320156624101,-0.0910801876596986,-0.00847069137933913,0.05,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Tennessee","South","Food","Caterer","Food Service","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",12,0,0,-0.184606023516803,-0.0910801876596986,-0.0135844303782722,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Tennessee","South","Food","Restaurant: Other","Food Service","Other - Virus","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Florida","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Beef","ground beef, hamburger",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Florida","South","Food","Restaurant: Other","Food Service","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",7,1,0,0.0719320156624101,-0.0910801876596986,-0.0167805172526054,0.142857142857143,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Florida","South","Food","Restaurant: Other","Food Service","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Florida","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Beef","ground beef, other",NA,NA,"Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Florida","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Multiple","shrimp sauce, unspecified",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Illinois","Midwest","Food","Restaurant: Other","Food Service","Norovirus Genogroup I","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Minnesota","Midwest","Food","Restaurant: Other","Food Service","Norovirus Genogroup I","Norovirus","Multiple","oil, unspecified;feta cheese, unspecified;cucumber, unspecified",NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Wisconsin","Midwest","Food","Restaurant: Other","Food Service","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",14,3,0,0.585008094020837,-0.0910801876596986,-0.012305995628539,0.214285714285714,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Illinois","Midwest","Food","Restaurant: Other","Food Service","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",15,0,0,-0.184606023516803,-0.0910801876596986,-0.0116667782536723,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Wyoming","West","Water","Outdoor Area","Other","Giardia duodenalis","Other",NA,NA,"Recreational water -- untreated","River/Stream","Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Present",0,1,0
2002,7,"2002-07","Summer","Wisconsin","Midwest","Water","Outdoor Area;Park - State Park","Recreation/Outdoors","Cryptosporidium unknown;Shigella sonnei;Norovirus unknown","Norovirus",NA,NA,"Recreational water -- untreated","Lake/Reservoir","Natural/Other",NA,"Other/Unknown",44,1,0,0.0719320156624101,-0.0910801876596986,0.00687052561746021,0.0227272727272727,0,"Missing","Present",0,1,0
2002,7,"2002-07","Summer","Vermont","Northeast","Water","Office/indoor workplace","Workplace/Industrial","Legionella unknown","Unknown",NA,NA,"Other/Environmental water",NA,"Other",NA,"Other/Unknown",28,13,0,3.15038848581297,-0.0910801876596986,-0.00335695238040601,0.464285714285714,0,"Missing","Present",0,1,0
2002,7,"2002-07","Summer","Oregon","West","Water","Outdoor Area","Other","Avian schistosomes","Other",NA,NA,"Recreational water -- untreated","Lake/Reservoir;River/Stream","Natural/Other",NA,"Other/Unknown",19,0,0,-0.184606023516803,-0.0910801876596986,-0.00910990875420576,0,0,"Missing","Present",0,1,0
2002,7,"2002-07","Summer","New York","Northeast","Water","Beach","Recreation/Outdoors","Shigella sonnei","Other",NA,NA,"Recreational water -- untreated","Lake/Reservoir","Natural/Other",NA,"Other/Unknown",20,2,0,0.328470054841623,-0.0910801876596986,-0.00847069137933913,0.1,0,"Missing","Present",0,1,0
2002,7,"2002-07","Summer","New York","Northeast","Water","Private home/residence","Home/Residential","Escherichia coli, Shiga toxin-producing","Other",NA,NA,"Drinking water","Individual/Private","Drinking/Community Water",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Missing","Present",0,1,0
2002,7,"2002-07","Summer","New Hampshire","Northeast","Water","Camp/cabin","Recreation/Outdoors","Norovirus other","Norovirus",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",201,0,0,-0.184606023516803,-0.0910801876596986,0.107227653471523,0,0,"Missing","Present",0,1,0
2002,7,"2002-07","Summer","Minnesota","Midwest","Water","Fee-based facility/membership club","Community/Public","Cryptosporidium unknown","Unknown",NA,NA,"Recreational water -- treated","Pool - Other Swimming Pool","Recreational Water",NA,"Other/Unknown",52,0,0,-0.184606023516803,-0.0910801876596986,0.0119842646163933,0,0,"Missing","Present",0,1,0
2002,7,"2002-07","Summer","Maine","Northeast","Water","Private home/residence","Home/Residential","Escherichia coli, Shiga toxin-producing","Other",NA,NA,"Recreational water -- treated","Pool - Other Swimming Pool","Recreational Water",NA,"Other/Unknown",9,1,0,0.0719320156624101,-0.0910801876596986,-0.0155020825028722,0.111111111111111,0,"Missing","Present",0,1,0
2002,7,"2002-07","Summer","Massachusetts","Northeast","Water","Fee-based facility/membership club","Community/Public","Cryptosporidium unknown","Unknown",NA,NA,"Recreational water -- treated","Hot Tub/Spa/Whirlpool;Pool - Other Swimming Pool;Splash Pad/Interactive Fountain /Water Playground","Recreational Water",NA,"Other/Unknown",767,0,0,-0.184606023516803,-0.0910801876596986,0.46902468764604,0,0,"Missing","Present",0,1,0
2002,7,"2002-07","Summer","Georgia","South","Water","Unknown","Unknown","Cryptosporidium unknown","Unknown",NA,NA,"Recreational water -- treated","Pool - Other Swimming Pool","Recreational Water",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Missing","Present",0,1,0
2002,7,"2002-07","Summer","Florida","South","Water","Outdoor Area","Other","Unknown","Unknown",NA,NA,"Recreational water -- untreated","Lake/Reservoir","Natural/Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Missing","Present",0,1,0
2002,7,"2002-07","Summer","Arizona","West","Water","Other","Other","Norovirus other","Norovirus",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",71,0,1,-0.184606023516803,2.34819422395872,0.0241293947388595,0,0.0140845070422535,"Missing","Present",0,1,0
2002,7,"2002-07","Summer","Multistate","Multistate","Food","Hospital;Restaurant: Other;School/college/university","Food Service","Salmonella enterica","Salmonella","Seeded Vegetables","tomato, unspecified",NA,NA,"Other",NA,"Other/Unknown",510,43,0,10.8465296611894,-0.0910801876596986,0.304745822305314,0.0843137254901961,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Multistate","Multistate","Food","Restaurant: Other;Other","Food Service","Listeria monocytogenes","Other","Turkey","deli meat, sliced turkey",NA,NA,"Other",NA,"Other/Unknown",54,0,8,-0.184606023516803,19.4231151052876,0.0132626993661266,0,0.148148148148148,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Pennsylvania","Northeast","Food","Restaurant: Other;Festival/fair;Caterer","Food Service","Salmonella enterica","Salmonella","Multiple","crab cakes",NA,NA,"Other",NA,"Other/Unknown",8,1,0,0.0719320156624101,-0.0910801876596986,-0.0161412998777388,0.125,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Washington","West","Food","Camp","Recreation/Outdoors","Escherichia coli, Shiga toxin-producing","Other","Multiple","caesar salad",NA,NA,"Other",NA,"Other/Unknown",55,0,0,-0.184606023516803,-0.0910801876596986,0.0139019167409932,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Michigan","Midwest","Food","Restaurant: Other","Food Service","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","New York","Northeast","Food","Private home/residence","Home/Residential","Salmonella enterica","Salmonella","Multiple","macaroni salad;beef, BBQ",NA,NA,"Other",NA,"Other/Unknown",14,0,0,-0.184606023516803,-0.0910801876596986,-0.012305995628539,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Maryland","South","Food","Restaurant: Other","Food Service","Salmonella enterica","Salmonella","Multiple","sandwich, submarine",NA,NA,"Other",NA,"Other/Unknown",3,1,0,0.0719320156624101,-0.0910801876596986,-0.019337386752072,0.333333333333333,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Michigan","Midwest","Food","Restaurant: Other","Food Service","Norovirus Genogroup I","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",12,0,0,-0.184606023516803,-0.0910801876596986,-0.0135844303782722,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Pennsylvania","Northeast","Food","Other","Other","Salmonella enterica","Salmonella","Pork","pork, roasted",NA,NA,"Other",NA,"Other/Unknown",18,0,0,-0.184606023516803,-0.0910801876596986,-0.0097491261290724,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Pennsylvania","Northeast","Food","Restaurant: Other","Food Service","Unknown","Unknown","Pork","pork, pepperoni",NA,NA,"Other",NA,"Other/Unknown",9,0,0,-0.184606023516803,-0.0910801876596986,-0.0155020825028722,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Massachusetts","Northeast","Food","Camp","Recreation/Outdoors","Unknown","Unknown","Eggs","shell eggs, scrambled hard;sandwich, tuna fish;sandwich, peanut butter and jelly",NA,NA,"Other",NA,"Other/Unknown",25,0,0,-0.184606023516803,-0.0910801876596986,-0.00527460450500593,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Alaska","West","Food","Private home/residence","Home/Residential","Clostridium botulinum","Clostridium","Other Aquatic Animals","whale, unspecified",NA,NA,"Other",NA,"Other/Unknown",8,5,0,1.09808417237926,-0.0910801876596986,-0.0161412998777388,0.625,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Alaska","West","Food","Private home/residence","Home/Residential","Clostridium botulinum","Clostridium","Fish","salmon eggs",NA,NA,"Other",NA,"Other/Unknown",2,2,0,0.328470054841623,-0.0910801876596986,-0.0199766041269386,1,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Wyoming","West","Food","Caterer","Food Service","Norovirus Genogroup I","Norovirus","Multiple","sandwich, unspecified;salad, unspecified",NA,NA,"Other",NA,"Other/Unknown",29,0,0,-0.184606023516803,-0.0910801876596986,-0.00271773500553937,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Kansas","Midwest","Food","Caterer","Food Service","Clostridium perfringens","Clostridium","Beef","beef, brisket",NA,NA,"Other",NA,"Other/Unknown",25,0,0,-0.184606023516803,-0.0910801876596986,-0.00527460450500593,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Kansas","Midwest","Food","Restaurant: Other","Food Service","Staphylococcus aureus","Staphylococcus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Maine","Northeast","Food","Restaurant: Other","Food Service","Other - Virus","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Maine","Northeast","Food","Religious facility","Other","Staphylococcus aureus","Staphylococcus","Pork","ham, other",NA,NA,"Other",NA,"Other/Unknown",80,13,0,3.15038848581297,-0.0910801876596986,0.0298823511126592,0.1625,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","New Jersey","Northeast","Food","Restaurant: Other","Food Service","Clostridium perfringens","Clostridium","Pork","pork, roasted",NA,NA,"Other",NA,"Other/Unknown",30,0,0,-0.184606023516803,-0.0910801876596986,-0.00207851763067274,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Ohio","Midwest","Food","Restaurant: Other","Food Service","Norovirus Genogroup I","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",25,0,0,-0.184606023516803,-0.0910801876596986,-0.00527460450500593,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Ohio","Midwest","Food","Restaurant: Other","Food Service","Norovirus Genogroup I","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",21,0,0,-0.184606023516803,-0.0910801876596986,-0.00783147400447249,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Ohio","Midwest","Food","Restaurant: Other","Food Service","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Ohio","Midwest","Food","Restaurant: Other","Food Service","Bacillus cereus;Staphylococcus aureus","Staphylococcus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Ohio","Midwest","Food","Restaurant: Other","Food Service","Bacillus cereus;Staphylococcus aureus","Staphylococcus","Fish","fish, codfish",NA,NA,"Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Ohio","Midwest","Food","Caterer","Food Service","Norovirus Genogroup I","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",70,0,0,-0.184606023516803,-0.0910801876596986,0.0234901773639928,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Texas","South","Food","Restaurant: Other","Food Service","Unknown","Unknown","Multiple","shrimp, steamed;shrimp salad;crab, unspecified",NA,NA,"Other",NA,"Other/Unknown",24,0,0,-0.184606023516803,-0.0910801876596986,-0.00591382187987257,0,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Florida","South","Food","Private home/residence","Home/Residential","Salmonella enterica","Salmonella","Multiple","potato salad;mustard greens, unspecified",NA,NA,"Other",NA,"Other/Unknown",56,4,0,0.84154613320005,-0.0910801876596986,0.0145411341158599,0.0714285714285714,0,"Present","Missing",1,0,0
2002,7,"2002-07","Summer","Michigan","Midwest","Food","Restaurant: Other","Food Service","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Michigan","Midwest","Food","Restaurant: Other","Food Service","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",5,0,0,-0.184606023516803,-0.0910801876596986,-0.0180589520023387,0,0,"Missing","Missing",1,0,0
2002,7,"2002-07","Summer","Michigan","Midwest","Food","Restaurant: Other","Food Service","Unknown","Unknown","Multiple","pizza, meat",NA,NA,"Other",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Present","Missing",1,0,0
